Target,cg00219921,cg00636427,cg00771778,cg00849570,cg01639201,cg01884715,cg04115006,cg04537602,cg04603130,cg04635849,cg05350315,cg05496363,cg05501357,cg06243638,cg06734169,cg08641579,cg09174690,cg09894276,cg11276456,cg11374732,cg11913894,cg11963436,cg11993925,cg12176476,cg12697442,cg14046074,cg15573998,cg15692052,cg15989608,cg16277479,cg16397722,cg16583193,cg17184477,cg17374802,cg17458101,cg17983571,cg18036763,cg19048327,cg19064302,cg19486047,cg20432680,cg20500144,cg21040096,cg21158528,cg22205544,cg22755445,cg24427243,cg25613180,cg25783497,cg26788916
RA_261,0.95215069,0.966344102,0.723589239,0.416125414,0.009593753,0.959980542,0.929481822,0.521645022,0.391618693,0.816428018,0.683614512,0.948316268,0.426075385,0.669281753,0.00677924,,0.559685973,0.83479402,0.00622352,0.972519199,0.00760043,0.982293319,0.303339781,0.006985475,0.015756681,0.916030479,0.950921822,0.868388094,0.122238863,0.046640795,0.975867332,0.978344831,0.031092772,0.866877232,0.006694799,0.97332357,0.019195063,0.898238657,0.008098905,0.924121183,0.964234138,0.007698397,0.792664216,0.007556,0.616659948,0.678722014,0.011776145,0.505327895,0.956512347,0.01294308
RA_260,0.946991732,0.960250409,0.771087774,0.438307021,0.010309277,0.950817609,0.941700165,0.606763375,0.735307867,0.884576715,0.697459702,0.927894014,0.316105061,0.659613375,0.004741506,,0.510260121,0.628345936,0.006204036,0.964963403,0.00864608,0.98090584,0.322149152,0.005492395,0.021543164,0.904039879,0.955971381,0.862764007,0.165210823,0.038039901,0.976680686,0.970586114,0.033252281,0.880642917,0.006556623,0.97769241,0.012364952,0.908552571,0.007229139,0.914904324,0.978499452,0.007059664,0.903684929,0.006906206,0.714904887,0.645151808,0.010022832,0.550850761,0.966898063,0.013348728
RA_26,0.920827608,0.962424062,0.806875338,0.453395264,0.009221942,0.964351554,0.94112569,0.638762876,0.545853124,0.88016331,0.683406017,0.934974226,0.39692579,0.715568022,0.009068789,,0.543898107,0.82233992,0.006346634,0.96852572,0.008951505,0.97615641,0.297849309,0.005595464,0.017415884,0.916262032,0.959567466,0.823244532,0.142646944,0.035710207,0.973299623,0.975486139,0.032723166,0.881286681,0.006884231,0.978464583,0.003968254,0.912148783,0.00733787,0.904908173,0.97688304,0.006334709,0.79326391,0.006089501,0.686862009,0.667136667,0.009075344,0.580497927,0.967579006,0.01281782
RA_259,0.872779271,0.95988137,0.815422588,0.439436738,0.009941301,0.945489475,0.931121236,0.507266875,0.692031921,0.866859319,0.506238814,0.813210361,0.598641924,0.689890465,0.005489458,,0.667258288,0.815723766,0.007006317,0.97066597,0.00875647,0.980101446,0.304525336,0.005977976,0.03070146,0.906478343,0.929697942,0.875825568,0.178564255,0.055620169,0.970273559,0.976396228,0.037388899,0.850936101,0.007378138,0.979040825,0.026436344,0.871666496,0.008587181,0.892436731,0.979522054,0.007246744,0.89778095,0.006666577,0.697585662,0.691952139,0.011366104,0.645966662,0.960423998,0.021147314
RA_257,0.952492997,0.958399836,0.775340915,0.424285461,0.009872684,0.94662119,0.924242424,0.532811471,0.67263043,,0.634788204,0.929423129,,0.72108209,0.012519703,,0.543632037,0.822225833,0.005717146,0.976425439,0.007572791,0.980495574,0.323763826,0.007788322,0.020865983,0.916117618,0.953463493,0.867036901,0.113709416,0.040192037,0.977542452,0.973527519,0.031170596,0.888765544,0.007108504,,0.016047395,0.905624569,0.007128059,0.925122475,0.977282508,0.009109878,0.920843551,0.006593945,0.679799654,0.68187043,0.00910006,0.613071509,0.96148067,0.013460632
RA_255,0.942708424,0.9,0.796195275,0.398677636,0.011651769,0.959093893,,0.57499255,0.554761989,,0.621323153,0.930847095,,0.715556685,0.007218296,,0.587085907,0.844705325,0.007424552,,0.007446475,0.978240285,0.339577724,0.006030097,0.026346692,0.923481607,0.949114522,0.795115506,0.15600375,0.039590634,0.973440858,0.974957605,0.032602618,0.86612816,0.007510856,,0.018585095,0.897899851,0.008077897,0.898347285,0.939618911,0.008582441,0.926593255,0.006854472,0.682893738,0.695281867,0.011098047,0.637521474,0.96907448,0.017056776
RA_254,0.910763811,0.965683297,0.854910943,0.413041933,0.009796458,0.961249987,0.944383326,0.54278167,0.763013834,0.883504947,0.62970649,0.893554825,0.503551165,0.734339623,0.009725222,,0.556785706,0.719299118,0.005434788,0.971945861,0.008399886,0.98139258,0.250419984,0.007880598,0.025552079,0.902879524,0.951769213,0.747619958,0.150080144,0.047978161,0.975417529,0.976630074,0.033882306,0.840054456,0.006698886,0.980952381,0.026278131,0.902031285,0.006207825,0.924963661,0.946785039,0.007317471,0.788424451,0.007893433,0.741653776,0.681989704,0.009544611,0.63959269,0.963848911,0.019083663
RA_252,0.939177678,0.96540585,0.816524622,0.403882347,0.00945055,0.953304075,0.941763328,0.615436913,0.407238873,0.874315443,0.692623741,0.876740036,0.446431261,0.731092437,0.008148399,,0.624725354,0.865891803,0.006582841,0.96650615,0.008592919,0.984324039,0.293230935,0.006026628,0.020166121,0.908992175,0.962716378,0.845650303,0.136087236,0.039157487,0.970942042,0.974480573,0.031185721,0.886659267,0.006954059,0.981037425,0.013365743,0.929383333,0.00724593,0.920902599,0.977872864,0.007538409,0.827543443,0.005888941,0.774011377,0.68161408,0.009077103,0.623994202,0.966822434,0.01162073
RA_250,0.928175466,0.968839279,0.792336015,0.458406726,0.010887635,0.961341749,0.936319918,0.630157729,0.666353639,0.805810954,0.661677065,0.923417014,0.459498069,0.735137195,0.007308058,,0.548671972,0.634510406,0.007447708,0.969169459,0.008927029,0.977034001,0.332810983,0.007158079,0.028182869,0.911396396,0.950244908,0.824489582,0.149667116,0.045021445,0.979214324,0.977623794,0.03203128,0.84711797,0.007401877,0.972895786,0.010814122,0.907744771,0.007234185,0.918316963,0.941960801,0.007804961,0.792387302,0.008955656,0.722616233,0.698373512,0.010950249,0.60617096,0.961964934,0.012264866
RA_246,0.938686322,0.961476398,0.776171474,0.413001997,0.010465193,0.96007812,0.92812049,0.590174933,0.677797876,0.804371323,0.643164577,0.893900319,0.374133918,0.695175826,0.006430277,,0.602357579,0.722191769,0.006434044,0.954002492,0.008211656,0.980633321,0.339316467,0.005192729,0.02566379,0.908199335,0.944897959,0.843223323,0.105066044,0.04572235,0.974129538,0.974488521,0.032716145,0.881775368,0.006988963,0.978747216,0.009641919,0.913219922,0.006964147,0.910329318,0.960291747,0.006683203,0.919637283,0.008267376,0.641696093,0.644744633,0.009623476,0.585476709,0.963813244,0.018586549
RA_244,0.943985565,0.964763934,0.773997035,0.43310416,0.009275976,0.960919904,0.944761095,0.558926661,0.389925707,0.9406676,0.672400808,0.892330686,0.436681084,0.745888594,0.008641938,,0.649532828,0.700485501,0.007363163,0.967938722,0.007503125,0.981229532,0.267675454,0.006791687,0.020618089,0.928275075,0.961068095,0.8580851,0.179369873,0.034926146,0.975689534,0.975453223,0.028854836,0.87983358,0.00638931,0.973427737,0.013712375,0.933580551,0.006745122,0.920821017,0.967413318,0.006449775,0.920498866,0.006672173,0.675835265,0.689117231,0.010301125,0.610386799,0.961957811,0.01160503
RA_243,0.933942252,0.962152617,0.817476234,0.389853458,0.008552428,0.955359029,0.944380609,0.614771728,0.767182534,0.813481005,0.713786064,0.933283407,0.32292238,0.693766391,0.00745983,,0.601433023,0.590229885,0.0068248,0.956897092,0.007714847,0.981157433,0.250871311,0.0070728,0.029268257,0.913639396,0.957465532,0.844092388,0.144240702,0.039924875,0.970501926,0.972142573,0.031429073,0.849892808,0.007440536,0.974942827,0.02546349,0.912353837,0.007893478,0.91688806,0.942490915,0.007680845,0.919649609,0.008765255,0.594938579,0.633313406,0.010040151,0.579869596,0.961916246,0.011900749
RA_240,0.961565367,0.963856817,0.798601305,0.383614264,0.008903487,0.962514229,0.941582836,0.648292907,0.690075352,0.94868105,0.747029155,0.915486355,0.293755213,0.752293578,0.007865974,,0.693109186,0.785233705,0.006308211,0.968632245,0.007356115,0.977833936,0.283840898,0.006337293,0.022204135,0.910233846,0.957038504,0.859474578,0.147894184,0.035164645,0.977421444,0.976723597,0.028837128,0.866820583,0.006980175,0.96925483,0.015402832,0.901590775,0.007300936,0.919917575,0.945738331,0.007774562,0.91022978,0.007566078,0.729354186,0.636771149,0.009742045,0.512928906,0.96619306,0.01401911
RA_239,0.935509771,0.96404307,0.750558057,0.40680881,0.008546876,0.968746106,0.926834871,0.52746802,0.676587049,0.876383595,0.624528264,0.91411409,0.466234089,0.691577699,0.006241035,,0.520087525,0.605955561,0.006535079,0.975346261,0.007495491,0.983409443,0.343700889,0.00804346,0.018512366,0.910257056,0.949848024,0.845761212,0.132539683,0.042642069,0.975822791,0.974080477,0.029076133,0.858709661,0.00526815,0.972328844,0.020668498,0.891713771,0.008302104,0.936552898,0.978722184,0.007530121,0.90806114,0.006667321,0.659795973,0.676278125,0.009953266,0.610995834,0.961078546,0.014575744
RA_237,0.928810394,0.965618525,0.806309005,0.397497383,0.009931643,0.954080403,0.944247508,0.634288511,0.680962382,0.952188015,0.679823791,0.899256863,0.393785041,0.705043301,0.009766037,,0.506908855,0.661397916,0.007442589,0.9670163,0.008507078,0.982738231,0.280984033,0.005887349,0.021456719,0.919910414,0.964797815,0.842832423,0.200232507,0.03604578,0.975446112,0.978312137,0.034535637,0.872485429,0.007823881,0.974513684,0.021620643,0.921229227,0.007287096,0.929608314,0.978227405,0.008733786,0.936056395,0.006621417,0.693655598,0.699748029,0.009474715,0.581276396,0.967902991,0.013899235
RA_232,0.906746134,0.964451805,0.838907166,0.406264969,0.009624608,0.949871592,0.938985098,0.485382109,0.418294622,0.937503612,0.440055397,0.868177301,0.692940165,0.63087391,0.011797831,,0.560021679,0.851291531,0.006601669,0.967599904,0.009241676,0.977002832,0.283456977,0.006189659,0.039322057,0.91513233,0.926111784,0.77589234,0.15125062,0.073337315,0.954621377,0.975925273,0.03302111,0.869300158,0.008053666,0.974885302,0.030413165,0.890748387,0.009391607,0.895523699,0.978152002,0.006618476,0.897560383,0.007807064,0.65979034,0.729223644,0.011257515,0.697874753,0.95239963,0.022234983
RA_23,0.935864728,0.963691128,0.73391494,0.430368336,0.009767584,0.958346893,0.935889516,0.5714753,0.381749609,0.88058287,0.647513582,0.928696524,0.469015766,0.747948417,0.008841134,,0.641793376,0.844972002,0.006442446,0.975359352,0.007117485,0.978750787,0.325208522,0.007065825,0.022505083,0.91514384,0.954115587,0.820150934,0.148695002,0.052336098,0.975128485,0.975695975,0.03420852,0.864122408,0.007068428,0.978048369,0.016399573,0.908169852,0.007177609,0.925436818,0.970231882,0.008442662,0.912737126,0.007510752,0.706870262,0.699136234,0.012078726,0.588120011,0.963507887,0.013417094
RA_229,0.946699382,0.95787513,0.803833439,0.394785704,0.009001176,0.931463074,0.929338353,0.583318024,0.506346012,0.81013755,0.624883363,0.931430607,0.501779307,0.668155593,0.006385245,,0.6373059,0.718237648,0.00615854,0.967925406,0.007806804,0.982065204,0.296795026,0.006200979,0.022709746,0.910740339,0.927905004,0.827516598,0.181260131,0.035853767,0.968439916,0.972730143,0.029158054,0.826357616,0.007031713,0.982382758,0.024839966,0.890851187,0.007186064,0.920955783,0.978117176,0.006826172,0.894237909,0.006693761,0.692694432,0.643890295,0.010854364,0.617498499,0.964109073,0.023200089
RA_227,0.924690562,0.967142707,0.821091076,0.435331614,0.009830575,0.953384823,0.946995538,0.670550207,0.366569865,0.948840165,0.709492253,0.895846683,0.426048096,0.748823529,0.006166166,,0.664135279,0.797859707,0.007083424,0.973519135,0.008496197,0.982305563,0.247011896,0.006877927,0.02181415,0.916193424,0.957384162,0.877166502,0.121769105,0.043244176,0.975603113,0.975813727,0.033374346,0.898051246,0.006085872,0.976221404,0.012303922,0.905063586,0.007400672,0.940225115,0.970310688,0.007391435,0.912054939,0.006553468,0.794539651,0.710231022,0.01054351,0.592284964,0.962156444,0.018598862
RA_226,0.940161299,0.962114105,0.792811925,0.380069152,0.009017418,0.955517811,0.913145299,0.580666198,0.472487424,0.860716989,0.581712461,0.892285959,0.496999504,0.678102926,0.008590908,,0.62799033,0.802648602,0.006058846,0.974292786,0.008727357,0.981146291,0.329328559,0.007997793,0.025536723,0.925576481,0.938813736,0.8279536,0.131062997,0.056018928,0.968022837,0.976219193,0.036018145,0.855805702,0.007015753,0.969495929,0.018878735,0.88744047,0.007891045,0.918745015,0.942873047,0.00829275,0.792706595,0.007907472,0.721765748,0.696890655,0.009364743,0.641388816,0.96167643,0.020029923
RA_225,0.954056836,0.96107339,0.808340921,0.36332291,0.010373887,0.952147997,0.93716552,0.596596775,0.548418031,0.808583187,0.699055391,0.868852345,0.401498513,0.647863511,0.006578672,,0.462062699,0.870773163,0.00633547,0.969419759,0.007989277,0.979191911,0.311008024,0.005754031,0.021491197,0.898046573,0.94319155,0.851217955,0.148547636,0.036313965,0.974523046,0.975810658,0.029680022,0.868033035,0.007468413,0.973637014,0.014451219,0.911874321,0.006819322,0.917562076,0.960338085,0.007583238,0.91167916,0.008735164,0.694937942,0.637276786,0.009363223,0.562142617,0.939933811,0.017825221
RA_223,0.923301235,0.964224639,0.849780702,0.49248498,0.010265385,0.951286873,0.932820139,0.561587943,0.722533871,0.937011312,0.596067785,0.914489328,0.530496874,0.70330527,0.00974054,,0.600519836,0.619634689,0.007897533,0.970791818,0.008612978,0.979124268,0.348088471,0.006736721,0.030855747,0.907347025,0.937743191,0.75233487,0.130325354,0.047659523,0.967263537,0.973152657,0.03009615,0.888240592,0.007997535,0.976589457,0.020201843,0.8902919,0.007012963,0.910256515,0.964753675,0.008893455,0.90625579,0.007606417,0.717277285,0.68466743,0.008849148,0.639963981,0.959987377,0.017664912
RA_222,0.930914523,0.963263297,0.761872001,0.405347766,0.009372655,0.962074698,0.94296193,0.697500417,0.451202083,0.895231692,0.75452389,0.938103068,0.330961325,0.760829016,0.005020403,,0.522885526,0.577036956,0.005920254,0.945879366,0.006365431,0.978575919,0.332943757,0.007292309,0.019299453,0.923345558,0.96543612,0.888562443,0.176696559,0.053392774,0.975228204,0.974984016,0.034451066,0.881687108,0.006262645,0.97696019,0.00920068,0.926418644,0.007335815,0.942743947,0.978710145,0.0077397,0.911117729,0.006187685,0.727569225,0.642945603,0.010014475,0.600821312,0.968549435,0.018671344
RA_219,0.937704714,0.963382165,0.861770561,0.42877361,0.008268211,0.961332422,0.897164624,0.442337781,0.444990421,0.786574605,0.402883713,0.925243794,0.687891904,0.648826608,0.008370312,,0.670712299,0.765254209,0.006316675,0.96650488,0.007856657,0.981158259,0.311097853,0.005996415,0.045158511,0.891794555,0.905735108,0.717705238,0.085093897,0.070329789,0.973809109,0.969358035,0.031403073,0.847119261,0.006853275,0.960150444,0.027829625,0.879166667,0.006982541,0.887592284,0.934314685,0.007788192,0.891908788,0.006561796,0.681147162,0.688026061,0.00897329,0.73013778,0.94996008,0.022429625
RA_217,0.964378586,0.962310597,0.779066268,0.389228022,0.008680928,0.958995912,0.93956565,0.667848925,0.646782638,0.815457299,0.766203602,0.938912275,0.288505044,0.765271105,0.008087582,,0.668191586,0.811346594,0.006834027,0.972846937,0.007798523,0.97982184,0.328068826,0.006793921,0.015700265,0.91879235,0.966875301,0.926210938,0.206214324,0.033101799,0.976635469,0.977301918,0.036683043,0.88242931,0.007615393,0.979448971,0.011302705,0.923329419,0.007645194,0.938825563,0.963016195,0.006725127,0.924036238,0.007024967,0.75746569,0.652900876,0.009049926,0.580701937,0.968201969,0.008154093
RA_216,0.854202072,0.964385328,0.763910213,0.402013981,0.00944213,0.96568137,0.933449979,0.566733992,0.850724564,0.922888978,0.594739962,0.914304836,0.497076434,0.710230054,0.005698193,,0.533800792,0.698375993,0.007619038,0.97093394,0.009113999,0.978973192,0.278658536,0.00492838,0.044848914,0.901509435,0.904625826,0.852826706,0.096153846,0.067121881,0.977865186,0.970510604,0.036549915,0.860161919,0.006133504,0.969820066,0.030947767,0.878430525,0.009438888,0.911955586,0.963588285,0.007612225,0.886473575,0.008286715,0.751087963,0.689153341,0.010849526,0.629430877,0.964247244,0.02639395
RA_215,0.894794549,0.960100039,0.830839508,0.451157495,0.009697096,0.96059221,0.934544291,0.566051274,0.412731507,0.882118089,0.572215896,0.886340128,0.476167809,0.700627854,0.006469578,,0.653600357,0.638820471,0.006873368,0.969039117,0.007683524,0.978811492,0.298813299,0.007393879,0.025276577,0.828558956,0.93357669,0.843506051,0.159168397,0.048382816,0.96992633,0.973893562,0.032058446,0.869236785,0.006525779,0.977600113,0.021487591,0.907716822,0.006664242,0.913528159,0.946951193,0.006994905,0.899392086,0.007849795,0.738385827,0.663105253,0.010401925,0.623119352,0.963217187,0.01717025
RA_214,0.961798243,0.961073664,0.777489314,0.374153005,0.00952736,0.959930779,0.950618918,0.639423294,0.44578409,0.950062407,0.782081089,0.925111347,0.272323647,0.751341941,0.005117236,,0.516123367,0.621054697,0.007181915,0.973675874,0.007184296,0.977657969,0.237097779,0.005491364,0.017415835,0.910760439,0.960073612,0.889861359,0.178380339,0.031689109,0.976179034,0.976498176,0.030979682,0.871545004,0.006120681,0.97645176,0.015475838,0.906460195,0.006813405,0.903309106,0.950215234,0.007242001,0.900725881,0.007823152,0.723682336,0.616655897,0.010953065,0.536078482,0.967246499,0.013245061
RA_211,0.914986377,0.966382978,0.818318696,0.444648335,0.011203061,0.954568058,0.91659606,0.566319131,0.480443359,0.949374822,0.573965848,0.910266366,0.490434974,0.655776892,0.006339218,,0.604174417,0.886799407,0.006521298,0.973911705,0.008833484,0.978860882,0.356769979,0.007273728,0.032399846,0.910960837,0.935364928,0.768818594,0.143296585,0.040956039,0.964584748,0.975473874,0.033818118,0.883924507,0.008607786,0.967379589,0.028556348,0.892842426,0.008726846,0.929706613,0.955865407,0.009005373,0.787231158,0.007429169,0.693664189,0.687133674,0.010556048,0.629800568,0.954934442,0.01578337
RA_21,0.909239598,0.960473255,0.764688661,0.368766104,0.009675308,0.950239208,0.917519484,0.495165988,0.656426068,0.868774943,0.616142556,0.929247925,0.54296184,0.721618781,0.005173173,,0.496888237,0.556921125,0.006899758,0.96756327,0.008721208,0.980581392,0.316528502,0.005717272,0.025911064,0.913006049,0.945341794,0.827638122,0.123781212,0.048512345,0.974983501,0.976415024,0.030595276,0.854454945,0.006830496,0.97385802,0.025837677,0.898476259,0.006948936,0.903923641,0.956588695,0.006614175,0.795088747,0.007821314,0.638183858,0.683402606,0.009192481,0.640527345,0.961533301,0.018097043
RA_206,0.922961713,0.965903292,0.790347723,0.436026984,0.009396259,0.952196262,0.928358783,0.483002317,0.473021836,0.867550017,0.590062128,0.871265373,0.534328012,0.680282797,0.008130505,,0.604950283,0.70271897,0.007208283,0.973853913,0.007271704,0.979937896,0.325367588,0.006509712,0.027343049,0.924131867,0.950700571,0.760645175,0.183730935,0.045350718,0.96989668,0.977904713,0.033302911,0.860939737,0.007086278,0.974713874,0.015471556,0.88858074,0.009464713,0.928415901,0.981098601,0.007941712,0.921007341,0.006815529,0.751817324,0.694721644,0.011076825,0.64227636,0.965515441,0.015174985
RA_205,0.931365666,0.966009527,0.814575846,0.398069852,0.011896429,0.949712787,0.927038996,0.520283733,0.588482584,0.801366462,0.576683864,0.91565395,0.499263637,0.716931793,0.007766324,,0.607865007,0.904999905,0.007343312,0.97240616,0.009440909,0.982999545,0.319893168,0.006746812,0.024760514,0.908090807,0.92872191,0.803082871,0.157267304,0.044725536,0.974718516,0.973303153,0.028740625,0.882617764,0.006680178,0.974688425,0.018665339,0.882877512,0.007488405,0.913156123,0.981481324,0.007354276,0.906671205,0.007076977,0.709555291,0.680167787,0.009415463,0.641848386,0.959321474,0.024552952
RA_203,0.916956494,0.965261218,0.816457471,0.423945358,0.008891009,0.943768112,0.937693659,0.547501029,0.44708128,0.875243109,0.576616681,0.929701431,0.546750306,0.679847909,0.007311174,,0.467290413,0.788902127,0.00774134,0.970827846,0.007348928,0.981018953,0.36541746,0.007070125,0.024676077,0.929530697,0.961360124,0.844860774,0.181153776,0.029770681,0.969560949,0.973931457,0.043493747,0.895442355,0.007219003,0.972760624,0.010416667,0.91876075,0.008253408,0.93297364,0.982206784,0.008334404,0.906762291,0.007168052,0.72667777,0.717252467,0.008589464,0.673969019,0.957618637,0.014347765
RA_200,0.955733908,0.962503185,0.802282415,0.412835453,0.01053471,0.943579636,0.944468441,0.549633257,0.755751702,0.803309916,0.640829842,0.911408275,0.494103266,0.676050175,0.01190835,,0.636128987,0.722891034,0.005732275,0.975547243,0.008112007,0.982583601,0.33339647,0.004994139,0.027929728,0.914605662,0.955555556,0.792098537,0.143123934,0.035709487,0.971825214,0.977258524,0.033081291,0.874144585,0.006671085,0.976742357,0.020382771,0.904716758,0.007954266,0.928406288,0.952202736,0.00770913,0.92492488,0.006901543,0.768242058,0.675238626,0.011544437,0.639774486,0.959603098,0.012371189
RA_199,0.859603651,0.962593251,0.815364782,0.406700449,0.009524452,0.955760195,0.930246263,0.531180607,0.645556708,0.868411179,0.533700361,0.893970291,0.604417716,0.706297911,0.00787705,,0.661570311,0.662086629,0.006690407,0.974319478,0.008393512,0.979072586,0.325537643,0.007767473,0.030950424,0.903228657,0.952191235,0.752024565,0.113062165,0.057018165,0.971391522,0.972873319,0.037774132,0.862013406,0.008199534,0.975269135,0.01729249,0.88547112,0.007951592,0.893830304,0.937651907,0.00891157,0.88281645,0.006421316,0.722987795,0.705065423,0.009240627,0.655482799,0.964901106,0.021112039
RA_198,0.925851655,0.961923064,0.813963619,0.444098437,0.010144101,0.954846313,0.942730333,0.506697625,0.763625509,0.869744098,0.616761157,0.941705461,0.463975348,0.677436165,0.005459195,,0.624385918,0.682463791,0.005917937,0.919586495,0.007249382,0.97964655,0.297997624,0.005770759,0.022904254,0.905008844,0.952372345,0.855184412,0.183742766,0.047735084,0.977383742,0.975007684,0.036336985,0.880138114,0.005372736,0.97237415,0.01901906,0.890597764,0.007160103,0.918079997,0.97907141,0.008113451,0.907633166,0.006942259,0.725599952,0.679792016,0.009275445,0.584175574,0.957540025,0.015219632
RA_197,0.895662003,0.968742118,0.818440519,0.422423656,0.009461313,0.945231896,0.939183028,0.519979042,0.686892206,0.857594128,0.545970293,0.889290653,0.509377045,0.70341865,0.013376793,,0.632035008,0.750348443,0.00743477,0.960868617,0.006264637,0.981256073,0.280325563,0.005847997,0.022705332,0.919506244,0.962989973,0.740761115,0.129116657,0.040634169,0.975580444,0.972039587,0.03517655,0.867384912,0.00694022,0.937439369,0.025080128,0.898035777,0.007281863,0.916895065,0.960484413,0.006710829,0.79243219,0.006466553,0.712889537,0.713709498,0.009107482,0.64797538,0.962103472,0.013467014
RA_196,0.960154348,0.962605924,0.790282068,0.40980838,0.008199577,0.958939395,0.943593278,0.670634818,0.747714129,0.890233954,0.767319492,0.926543526,0.269646879,0.789318961,0.007284494,,0.561788484,0.615831321,0.005736737,0.96709919,0.00685337,0.977163933,0.309573634,0.006380818,0.019162093,0.92420592,0.96327981,0.891257406,0.156748398,0.042199313,0.976528854,0.978348439,0.031178089,0.898284277,0.006695626,0.979551855,0.009805813,0.924365748,0.006528161,0.928654058,0.956908306,0.006946214,0.919493856,0.007740278,0.745425315,0.644209017,0.011308621,0.617652616,0.964155025,0.013115982
RA_194,0.941939889,0.962354529,0.771678916,0.401048968,0.008129478,0.940703504,0.901617943,0.63376822,0.426144509,0.934915062,0.645710225,0.943490981,0.433359193,0.713615839,0.007037228,,0.563971039,0.822273337,0.005585934,0.96823206,0.007994545,0.980987188,0.320626952,0.004638275,0.030465258,0.915440511,0.957129715,0.871336257,0.157738095,0.03742484,0.965244745,0.973496098,0.032608962,0.88234905,0.006423154,0.966312285,0.014539843,0.89042887,0.006686479,0.927173436,0.957050871,0.006782218,0.892898727,0.006892606,0.693333849,0.687024835,0.010773056,0.586694279,0.965356976,0.013862173
RA_192,0.923389973,0.965359658,0.736044224,0.393247497,0.008831582,0.965623386,0.939199947,0.520994002,0.459626839,0.818576882,0.608169075,0.938867199,0.541977125,0.742362705,0.00786089,,0.641864653,0.693317315,0.006464678,0.96929492,0.007231606,0.98088119,0.330140513,0.006681467,0.024563718,0.921326335,0.943691345,0.772686265,0.15207898,0.055998558,0.975958633,0.976538254,0.034567324,0.854923808,0.007742029,0.969049688,0.031846534,0.909498926,0.007499998,0.908390025,0.978477189,0.006873528,0.921514242,0.006634672,0.653720168,0.714903385,0.009921087,0.641839713,0.962649767,0.018376315
RA_191,0.919636796,0.961443383,0.818071763,0.392626989,0.009369593,0.959612075,0.946973437,0.55814673,0.700616363,0.874636728,0.595824613,0.894171881,0.466900417,0.727315616,0.008200515,,0.609872473,0.789982187,0.006983268,0.971334759,0.008352384,0.981813653,0.263743048,0.008690658,0.023722243,0.911126247,0.944144971,0.811923809,0.12659772,0.039685335,0.969898225,0.975393052,0.034885624,0.825848286,0.007637575,0.977598627,0.015377738,0.908594023,0.007135575,0.917439798,0.950966294,0.007373297,0.910850158,0.008044057,0.684438347,0.716593499,0.011050728,0.627121953,0.966014504,0.014611292
RA_190,0.900272986,0.96584599,0.808114933,0.404429772,0.009871338,0.943419176,0.940135184,0.489678488,0.526830896,0.81220071,0.528564249,0.85932546,0.542851212,0.677767936,0.018769365,,0.622714051,0.796220477,0.007160391,0.973999348,0.007520683,0.980765836,0.302889838,0.006271612,0.022385316,0.909284944,0.942303621,0.79787805,0.192632171,0.035560286,0.968735735,0.978779505,0.04067168,0.88697918,0.007817485,0.974186234,0.014691658,0.920745247,0.008756976,0.929864644,0.959128644,0.007296175,0.800623704,0.006114903,0.777649806,0.732152188,0.010094841,0.671908813,0.968775455,0.012279093
RA_19,0.90411977,0.962155439,0.783042128,0.360989251,0.009435703,0.955263158,0.923181845,0.525331614,0.453405451,0.876590253,0.611659957,0.9431493,0.49980391,0.70693289,0.010975746,,0.49245599,0.757322346,0.006694857,0.969914852,0.007587356,0.980434573,0.290052402,0.006341436,0.024442989,0.911121733,0.948008658,0.821833079,0.119280505,0.036749953,0.977492648,0.9819697,0.030622417,0.871215365,0.007093149,0.977728352,0.02325267,0.909611466,0.007968635,0.920816552,0.983519502,0.006833673,0.914251577,0.006470918,0.597897374,0.710421184,0.010577732,0.613394608,0.959356372,0.014933176
RA_189,0.930296998,0.964239272,0.794069178,0.432860165,0.009498977,0.971976411,0.939749768,0.570791264,0.669028984,0.94320812,0.677909504,0.909154792,0.410857729,0.72478429,0.006774248,,0.545671253,0.72885188,0.006406834,0.974065026,0.009371749,0.979440064,0.267522559,0.007630983,0.026672574,0.921466572,0.952733349,0.823261703,0.14014798,0.045883153,0.976791733,0.974477585,0.03508356,0.876881809,0.007653166,0.966339476,0.017231135,0.897070446,0.008293885,0.9131383,0.98028898,0.005770987,0.918837286,0.007626832,0.711516323,0.678660555,0.010400421,0.605930962,0.953400382,0.01665927
RA_186,0.930325039,0.961379389,0.780789048,0.393872012,0.010757207,0.960147019,0.940670809,0.512435959,0.66957791,0.880072505,0.695708259,0.923498954,0.39030092,0.761998426,0.008558048,,0.611480612,0.60280776,0.006382067,0.966775068,0.007511656,0.980989392,0.348499154,0.00584123,0.017938851,0.915178552,0.960928652,0.835954408,0.168199672,0.040241616,0.977091303,0.977488408,0.030258027,0.872935278,0.006985744,0.976477851,0.009098229,0.915234442,0.007718413,0.912887419,0.979750253,0.006740739,0.880817468,0.006575933,0.686005281,0.699244246,0.008496217,0.544982538,0.963515047,0.01292839
